引～一千万元发展蔬菜生产。,资_1_04_01,资,名,钱财。
他个儿高，～门要低头。,进_1_06_02,进,动,进入。
这部电视剧由两家电视台～手摄制。,联_1_03_01,联,动,结合；联合。
结果若～，还不得而知。,何_1_03_01,何,代,什么，何。
他把问题写成纲～，准备在会议上提出讨论。,要_1_02_02,要,名,重要的事项。
中国人民解放军是我国人民民主专政的柱～。,石_2_04_01,石,名,构成地壳的坚硬物质，是由矿物集合而成的。
他这是在我们面前做～，不要相信。,戏_1_04_03,戏,名,戏剧，杂技。
《看了～看》、《澡堂老板家的男人们》等家庭伦理剧提倡的是家庭成员间的相互关爱、孝敬父母、夫妻恩爱等传统儒家思想。,又_1_08_01,又,副,再。
这事如何处理还没有最后～定。,商_1_05_01,商,动,协商。
他刚打长途同一个朋友～了话。,通_2_12_04,通,连,联接，相往来。
不能把这两件事等～起来。,同_2_10_01,同,形,一致；相似。
缸里的水～了。,冻_1_05_01,冻,动,凝固。
吸取战斗～利的教训，以利再战,失_1_07_01,失,动,丧失。
母亲爱～地为女儿梳理头发。,抚_1_04_01,抚,动,慰问，安慰。
大夫根据病情轻～来决定病人要不要住院,重_2_07_03,重,形,深。
别跑！～摔着！。,看_1_08_07,看,动,用在表示动作或变化的词或词组前面，表示预见到某种变化趋势，或者提醒对方注意可能发生或将要发生的某种不好的事情或情况。
人家～提前完成任务，咱们呢？,老_1_17_13,老,副,常常。
～着口儿。,敞_1_02_02,敞,动,张开；打开。
初上讲台，还真有几分胆～。,怯_1_04_01,怯,动,胆怯。
工作虽然忙，学习的时间仍然要～量保证,尽_2_04_01,尽,动,极力争取达到最大限度。
领导干部要善于集中群众的智～。,慧_1_02_01,慧,形,智慧，聪明。
你放心，后天我必～来接你。,定_1_08_03,定,动,决策；使确定。
断了～烟(指断绝了后代)。也说香火。,香_1_09_07,香,名,用木屑掺香料做成的细条，燃烧时，发出好闻的气味，在祭祀祖先或神佛时常用，有的加上药物，可以熏蚊子。
你写字能不能用点～？,心_1_05_02,心,名,通常也指思想的器官和思想、感情等。
说起学生时代的一些～事，大家都笑了。,趣_1_04_02,趣,形,有趣的。
他～上是从江西迁来的。,祖_1_04_02,祖,名,祖先。
这个办法要是还不行，那可就～了路了。,绝_1_08_01,绝,动,断绝。
这家～有八口人，相处得很和睦,子_4_02_01,子,缀,名词后缀，用于名词、形容词或动词性词素后。
汉文帝时，秦朝博士伏生讲授保存下来的28篇《尚书》，用当时通行的～书写成，称为《今文尚书》。,隶_1_04_04,隶,名,汉字形体一种。
我略～说了几句，他就明白了。,略_1_04_04,略,副,稍微。
铁树开花，引来许多人～观。,围_1_05_01,围,动,包围。
期～这条铁路早日建成通车,望_1_09_03,望,动,盼望。
对乱收费现象坚决叫～。,停_1_04_01,停,动,止。
电话下～。也说下单子。,单_3_10_09,单,名,记录事物的纸张。
在战场上，马其顿密集方阵不是突破部队，它的功能主要是吸住敌人～住阵脚，像一块砧板，而搥打的角色由马其顿重装骑兵扮演。,压_2_07_03,压,动,使稳定；使平静。
不知谁在说话，听着耳～。,生_2_06_04,生,形,陌生，不熟。
2012年底习近平执政后，推动多项重大改革，包括放宽计划生育政策、取消劳动教～程序等，但遭大赦国际批评这并非实质改革。,养_1_11_07,养,名,修养。
人员要精干，不能随便找几个人～数。,凑_1_03_01,凑,动,拼集；聚集。
～底。,泄_1_03_02,泄,动,泄露。
宫，许多历史学家与作家皆～两名女人的冲突编写了戏剧性的虚构小说，实际上这并非史实，玛希德弗朗是因为跟随被任命为马尼萨总督的儿子穆斯塔法一同离开伊斯坦堡，直到在1553年穆斯塔法被处决后，玛希德弗朗退隐到布尔萨，并最终在此地离世。,从_2_04_03,从,介,基于。
每日由一人值班，十个人轮流，一个月也就三个轮～。,次_1_08_01,次,名,序；等级。
我们只管～喝干活儿，别的事一概不问,听_1_04_02,听,动,顺从；接纳。
树上的柿子～多已经成熟。,大_1_09_01,大,形,在体积、面积、数量、力量、强度等方面超过一般或超过所比较的对象。
这些问题是彼此分～而又联系着的。,开_2_18_03,开,动,合拢的东西展开分离。
桌子上零～地放着几本书,散_2_04_02,散,形,分散的，零碎的。
烈士英勇的形象时时涌现在我的～海中。,脑_1_05_01,脑,名,中枢神经的主要部位，位于头部，控制全身知觉、运动、思维、记忆等活动。由大脑、小脑和脑干等构成。
这些做法可以参考，不能机械～用。,搬_1_02_01,搬,动,移动物体位置。
风和日暖，西湖显得更加绮～。,丽_2_02_01,丽,形,美。
现款跟账上的数目没有出～,入_1_05_01,入,动,进入或进去。
我们～临着极其艰巨而又十分光荣的任务。,面_1_10_02,面,动,向着。
学习古代文化，不是为了～古，而是古为今用。,复_3_02_01,复,动,恢复。
遇事要多动动脑子，不能～从。,盲_1_03_03,盲,副,盲目地。
由他担任这个工作倒很～宜。,合_1_09_04,合,动,符合。
比赛方式为一对一的～挑。,单_3_10_03,单,副,独自。
前言中简～了作者生平和艺术成就。,介_1_04_02,介,动,介绍。
棉花长了蚜虫，～得打药(不成),非_1_08_06,非,副,必须。
大家凑～买了些图书资料。,钱_1_06_03,钱,名,款子。
他一向醉～于数学的研究。,心_1_05_02,心,名,通常也指思想的器官和思想、感情等。
个人意见不要强～别人接受。,迫_2_03_01,迫,动,逼迫；强迫。
广场被探照灯照得俨～白昼。,如_1_07_02,如,动,似。
您公事忙，千万不要～步。,劳_1_06_02,劳,动,烦劳。
时间隔得太久，印象非常～薄了。,淡_1_07_01,淡,形,稀少，某种成分稀薄。
织布机上的梭～回地动。,来_2_13_01,来,动,从别的地方到说话人所在的地方。
他们在国外，时时～念着祖国。,想_1_04_04,想,动,思念。
通过描写橘子的形态，以岁寒不凋的坚贞品格，来比拟自己秉承天赋美好的本质，坚守清高的立场，而不会随波～流。,逐_1_04_01,逐,动,追逐。
公司的经营有很多缺～。,失_1_07_02,失,动,没有把握住。
说到～笑的地方，连他自己也忍不住笑了起来。,可_1_07_03,可,动,助动词，表示值得。
他年轻～盛，说话常得罪人。,气_1_14_09,气,动,发怒。
～肉生涯(指女子卖淫的生活)。,皮_1_11_01,皮,名,人或生物的表皮。
这件事我实在～不上忙。,帮_1_02_01,帮,动,助。
看问题必须全面，否～的话，就难免以偏概全。,则_2_03_01,则,连,a)表示时间上的相继。b)表示因果或逻辑关系。c)表示对比。d)用在相同的两个词之间表示让步。
她一面哭，一面～叫着。,号_1_02_01,号,动,大声呼喊。
看问题不但要看到部分，而且要看到全～。,体_1_07_02,体,名,物体。
加工这种零件比较～工，一小时怕完不了。,费_1_04_02,费,动,花费。
他和蔼地～视了一下每个听讲学生。,瞥_1_01_01,瞥,动,扫视。
由此可见，民法通则所规定的拘留，是人民法院以国家的名义，对严重违反民事法律规范的行为人的人身自由加以短期限制的一种～罚方法。,惩_1_02_01,惩,动,罚。
看问题不能只看现～，要看本质。,象_2_02_01,象,名,形貌；外观。
我～来不知道，到了这里才听说有这么回事。,本_1_12_07,本,副,本来。
我不是这里人，你到别～打听一下看,家_1_12_01,家,名,家庭；人家。
这部书立类得法，查～方便。,检_1_04_01,检,动,检查。
说两句就行了，别再磨～啦。,叨_1_01_01,叨,动,〖叨咕〗低声絮叨。
凌霄花～附在别的树木上。,依_1_04_01,依,动,依赖。
战胜～残，做生活的强者。,病_1_06_01,病,名,生理上或心理上发生的不正常的状态。
部落内也由此产生乱伦与婚姻的禁忌，并以象征性的动物牺牲（献祭）（sacrifice）取代仪式性的～人宰杀。,活_1_06_01,活,动,生存；有生命。
违背大自然的铁～注定是要吃苦头的。,律_1_05_01,律,名,法规；规范。
大家各有长处，各有短～，应该互相学习，取长补短。,处_1_02_01,处,名,地点。
正大光明的事，用不着～人。,背_3_09_03,背,动,躲避，瞒着。
市篮球队已经递来了战～。,表_1_11_06,表,名,古代文体奏章的一种，用于重大事件。
上～各项工作都要抓紧抓好。,列_1_07_01,列,动,排列。
在文娱体育活动方面他是个～才。,全_1_05_01,全,形,完整；齐全。
2005年9月，彭定康获得多伦多大学梅西学院颁赠卓越荣～学位，而这个学位只会向牛津大学和剑桥大学的校监颁授。,誉_1_03_01,誉,名,声誉。
铲～旧习俗，树立新风尚。,除_1_05_01,除,动,去掉。
为实现伟大理想而奋～。,斗_1_06_02,斗,动,激烈争斗。
分～传达。,片_1_07_03,片,名,指较大地区内划分的较小地区。
1958年5月，在毛泽东主导下，中共八大二次会议正式通过了“鼓足干劲、～争上游、多快好省地建设社会主义”的总路线，标志着“大跃进”的正式开始。,力_1_05_04,力,动,尽力；努力。
他在暗中摸索了半天．忽然～动了什么，响了一下。,触_1_02_02,触,动,触动；感动。
他把剧本的故事向大家概～地说了一遍。,括_1_04_02,括,动,包含。
你胡说什么，快给我住～!,口_1_12_01,口,名,嘴。
但三个儿子皆不孝顺，将老汉像皮球一样踢来踢去～都不肯赡养。,谁_2_04_04,谁,代,疑问代词，表示任何人。
因火～损毁的天花板在5月11日装修完成，整个复修工程于6月1日完成。,警_1_06_04,警,名,危急情况。
纸上写了些什么，在暗～看不清楚。,处_1_02_01,处,名,地点。
屋子小，～挺干净。,但_1_03_02,但,连,然而。
见～见角,棱_1_02_01,棱,名,不同方向两个平面连接的部分。
这小姑娘见了生人就～脸。,红_1_06_01,红,形,像血的颜色。
你给我们领个～儿吧。,道_1_12_01,道,名,道路。
国庆节前这里的居民都住进了新～。,房_1_07_01,房,名,房子。
你身～不舒服，早点去休息吧,上_5_03_01,上,名,方位词，用在名词后，表示在物体的表面。
这人真～劲，能挑起二百斤重的担子。,有_2_10_01,有,动,具备，拥有。
蜜蜂能传花粉，～独无害，而且有益。,非_1_08_06,非,副,必须。
在树下～了一会儿凉。,乘_4_04_02,乘,介,利用机会等。
借图书馆的书要按时～还,归_1_08_02,归,动,还回。
她逃离监禁时遇见杰克，当时正在和手下船员约夏米·吉布斯等人抢岛上银行的金库，但最后由于金库里的钱财于拖吊的～路上全部掉光，吉布斯等船员都决定背弃他离开。,半_1_05_02,半,介,中间。
新文学运动～轫于五四运动。,发_1_17_09,发,动,揭示；打开。
要写好文章，还须炼字炼～。,句_1_02_01,句,名,句子。
司令部昨天先后来了两道命～。,令_1_05_02,令,名,命令。
提起这面红旗，可大有～历。,来_2_13_10,来,名,方位词，从过去到现在。
这种做法各地可以仿～。,办_1_04_01,办,动,处理事务。
～事亨通(一切事情都很顺利),万_1_04_02,万,形,众多。
小说结尾留下了悬念，让读者还想看～篇。,续_1_04_02,续,动,接在原有的后头。
教育问题学生，家长先要自～。,审_1_04_02,审,动,审。
不要挫～群众的积极性。,折_1_10_02,折,动,亏损。
设备虽然有点儿陈～，但还能使用,旧_1_05_02,旧,形,因经过长时间或经过使用而变色或变形的。
白天上班，晚上要照顾病人，很少～空。,得_1_07_01,得,动,获得。
这一篇是读者来信的～录。,节_2_09_05,节,动,删减。
然而，城门河两岸为断～峭壁，第228联队只能闯入第230联队的辖区，取道偏西的城门水塘水坝，攻取「255高地」及一系列防线（即城门碉堡一带），再沿孖指径向东南行军，方能抵达303高地。,崖_1_02_01,崖,名,陡立的山石或高地的侧面。
调查对象将包含日方谈判团长的前驻美大使佐佐江贤一郎、后任的前外务省事务次官斋木昭隆之名，富士电视台讯息表明首相认为失败的原因是在确认进展前就向北韩提供了等价报酬，不论真实理由为何，在日本政治文化中是少见在社会上公开问责，意指谈判代表团表现失～。,当_1_06_01,当,形,适合。
1月24日，蒋中正、汪精卫等在南京励志社开中政会特委会，讨论对日外交问题，主张仍采妥协政策，会议认为陈友仁外交政策，基于隔阂国情，徒为孤注之一掷，决不可行，故毅然不采用，对陈之辞职，经讨论决定不予～留。,挽_1_05_01,挽,动,拉。
～薄。,鄙_1_04_03,鄙,动,蔑视。
土地很～。,肥_1_09_02,肥,形,富含养分的。
～嘴喷粪(指所说的话全是胡说八道或尽是脏字)。,满_1_07_01,满,形,充盈；达到极限。
在中学时代，他们二人最称莫～。,逆_1_06_02,逆,动,违背；不顺从。
这篇散文的～笔很精彩。,煞_3_03_02,煞,动,勒紧。
他家里吃～多，生活比较困难。,口_1_12_03,口,名,人数，人口。
买了个大瓜，这个小瓜是搭～儿。,头_2_14_03,头,名,顶端或末梢。
我不～意做太剧烈的动动。,愿_2_04_02,愿,动,愿意。
由于赛事过于～密，队员的体力普遍下降。,频_1_02_01,频,副,多次。
阿诺德提议拨出部分剑桥的民兵，先到港口纽伯里波特乘船出海，在肯尼贝克河河口登陆，然后乘小艇溯河北上，再用人力～运船只，经陆上运船带（Carrying），越过阿帕拉契山脉的分水岭（加拿大人称之为Height of land），再穿过美瑾蒂湖，最后沿（音译邱迪尔河）顺流而下，直达圣劳伦斯河南岸。,搬_1_02_01,搬,动,移动物体位置。
三十六岁，以所作诗五十四篇投谒被誉为“江西诗派殿军”的方回，方回欣然命其集为《艺圃小集》，并在序文中称赞其诗“所以～人意者，格高也……近人之学许浑、姚合者，长孺扫之如秕糠，而以陶、杜、黄、陈为师者也”。,可_3_01_01,可,动,适宜。
他这是明知故犯，你说可～不可～？,恨_1_02_01,恨,动,怨恨；憎恶。
这座礼堂～筑得非常坚固,建_1_03_01,建,动,建筑。
把矿石跟焦炭一起放在高炉里熔～。,炼_1_04_01,炼,动,提纯或加工物质使其纯净或坚韧。
奉行故～(按老规矩办事)。,事_1_06_01,事,名,事情。
居住咸阳的秦始皇日夜～劳国事，厌倦了山珍海味，没有食欲。,操_1_08_03,操,动,办。
黑森林里的植物种类有山毛榉、橡树、松树、梧桐、红豆杉、两耳草和刺根的矮树～。,丛_1_05_02,丛,量,共生在一起的草木。
这本日记是他晚年生活的实～。,录_1_05_01,录,动,写录。
考～子(通过考试取得驾驶证或其他合格证书)。,本_2_05_05,本,量,量词，a)用于书籍、簿册。b)用于戏剧。c)用于一定长度的影片。
跳水运动员在空中做～转动作。,翻_1_07_01,翻,动,换位；倾斜；反向。
她举止娴雅，性情～良。,温_1_07_04,温,形,性情平和；温柔。
～贴入微(多指对人照顾和关怀十分细致周到)。,体_1_07_04,体,副,身临其境；换位思考。
锻压～床。也叫工作母机。,机_1_09_01,机,名,机器。
传统的训诂学以～读古籍为主要目的。,解_2_08_04,解,动,讲明，说明。
另外由于伊朗文化及伊斯兰教令部对西方影视作品的～闭，韩剧在伊朗也被用来填补西方影视作品的空缺。,禁_1_04_02,禁,动,限制自由。
新出土的文物～后在国内外多次展出。,先_1_07_01,先,名,时间或次序在前的。
刚起～就忙着下地干活儿。,来_1_02_01,来,动,趋向动词，用在动词后，表示动作朝着说话人所在的地方。
～调部分科研人员加强重大课题研究。,抽_1_04_02,抽,动,从中取出部分。
烈士纪念碑坐落在广场当～。,中_2_11_01,中,名,方位词，与周围距离相等，位于中心位置。
不但大人遭殃，还连～孩子受罪。,带_2_08_05,带,动,连着；附加。
连年战火使该国经济受到重～。,挫_1_02_02,挫,动,压低。
这些作品生动地～绘了我国农村的新气象。,描_1_02_02,描,动,涂改原色或瑕疵。
密切关注经济的发展，～机调整农业政策。,随_1_06_03,随,动,任由。
红军不怕远征难，万水千山只等～。,闲_1_05_01,闲,形,无事；无活动；有空。
国内外数十家新闻～媒对这一有趣的民俗作了介绍。,传_1_08_03,传,动,传递信息、知识或思想，使其在人群中流传、传播。
这一带常有野兽毁～庄稼。,害_1_06_03,害,动,损伤。
主要讨论在健康或是生病时免疫系统所扮演的生理功能角色；一些免疫系统发生病变所产生的疾病（例如自体免疫反应、过敏反应、免疫功能失～）；在体内（in vivo）或是体外（in vitro）免疫系统构成分子的物理、化学、生理性质。,调_2_03_01,调,动,协调。
把衣服上的雪～搂干净。,抖_1_05_02,抖,动,甩动，震动。
这部影片由名导演～拍。,主_1_13_07,主,副,负责；主持。
n and Research，简称PACIBER）旨在建立与国际贸易相关的教育和研究、予各会员大学之间的院校和学子更多向化的交流管道；在亚洲太平洋地区开展合作的广～、促进更畅通的对话机制、扩大对国际贸易更有益的共识。,度_2_15_10,度,名,一定范围内的时空。
他仍～保持着老红军艰苦奋斗的作风,然_1_05_04,然,缀,词或形容词后缀。
考试成绩已经评～完毕。,定_1_08_03,定,动,决策；使确定。
科学研究必须～有大量材料。,占_1_02_01,占,动,占有。
～亲。,令_3_02_02,令,名,对对方亲属或有关系的人的敬辞。
横幅上“天下为公”四个字为孙中山先生～书。,手_1_07_04,手,副,亲自。
一时情～，做出失礼的事来。,急_1_07_01,急,形,想要马上达到某种目的而激动不安；着急。
因为他们的身分世代相传，不能受教育、不可～鞋、也几乎没有社会地位，只被允许从事非常卑贱的工作，例如清洁秽物或丧葬。,穿_1_05_05,穿,动,把衣服鞋袜等物套在身体上。
展览从10月1日起至10月14日～。,止_1_05_03,止,动,截止。
那里林木幽深，风景秀丽，是一个避暑的好～处。,去_1_12_01,去,动,离开原地到其他地方。
他拖着～弱的双腿继续前进。,疲_1_02_01,疲,形,疲乏。
对形迹可疑的人要严加～诘。,盘_1_11_07,盘,动,查问或清点。
他家里除母亲以外，没有别的～人。,亲_2_10_04,亲,形,有亲属关系的。
他～练老成，办事稳重。,历_1_04_01,历,动,经过；历经。
他又把饭做煳了，真～人!,恨_1_02_01,恨,动,怨恨；憎恶。
我有个～头，你听听行不行？,想_1_04_01,想,动,思考。
～老师(老师的父亲或父亲的老师),太_1_05_03,太,形,身份或辈分高的。
罗迪克向～判示意并指出球落在红土上的清楚标记，表明球是落在线内，然后判定因此改变了，而佛达斯柯赢得了这场比赛。,裁_1_07_06,裁,动,衡量；判定。
这批新来的同志都得到了适当的～置。,安_1_09_05,安,动,放在合适的位置。
他刚想开口，但一～念，觉得还是暂时不说为好。,转_3_03_01,转,动,改变方向、位置、形势、情况等。
“万事通”是人们对他的戏～。,称_3_05_02,称,名,名字。
在北京厂甸庙会上，还有一种大糖葫芦，这种糖葫芦用荆～穿成，长度短则三五尺长者甚至可达一丈，葫芦表面刷上饴糖水，整个葫芦的端部粘上或红或绿的小纸旗子，来逛庙会的人常买一个大糖葫芦，举在手中招摇过市，颇为热闹。,条_1_07_01,条,名,细长的树枝。
春季水量小时，四成流入外江，六成流入内江以保证春～用水；春夏洪水季节时，水位抬高漫过鱼嘴，六成水流直奔外江，四成流入内江，使灌区免受水淹。,耕_1_02_01,耕,动,犁田。
早点儿做好准备，免得临时～瞎。,抓_1_06_01,抓,动,手指聚拢，握。
部队完成任务后～回驻地。,返_1_01_01,返,动,归。
勤俭是劳动人民的～色。,本_1_12_06,本,形,原来，原本。
这场足球比赛几乎疯～了所有的球迷。@也作风魔。,魔_1_02_02,魔,形,神秘；奇异。
快到绿教堂时他独自前行，并偶尔听到前方有磨斧头的声音，高文便向着声音探去，不久绿衣骑士就出现在他面前，并提起斧头就朝他的头砍去，高文害怕地把头缩回来，绿衣骑士见状怒喝他胆怯；第二斧高文并没有躲闪，任凭他砍来，但绿骑士却直接没有伤害到他；则第三斧也只是砍破了高文一点儿头皮，只流了一点～。,血_1_01_01,血,名,义同“血”。
这件事在我脑子里～旋了好久。,盘_1_11_05,盘,动,绕。
那人不讲理，～脆别理他。,干_7_10_08,干,形,直言不讳。
当日巍峨的宫殿，如今只剩下一点儿残～了。,迹_1_03_01,迹,名,痕迹。
小礼堂能～容三百个听众。,包_1_12_08,包,动,容纳；总括。
今年的庄稼比去年更～。,强_2_07_05,强,形,优胜；良好。
心里没个～。,谱_1_06_05,谱,名,大概的标准；把握。
见车飞驰而来，赶紧～避一旁。,趋_1_02_01,趋,动,快步走。
他原来是医生，还是让他干老本～吧。,行_2_05_03,行,名,行业。
这几个月家里费～太大。,用_1_08_02,用,名,花费，费用。
实践是～验真理的唯一标准。,检_1_04_01,检,动,检查。
这种猪的～架大，而且瘦肉率很高,骨_2_03_01,骨,名,骨头。
村里谁不知道他的～气！,人_1_09_06,人,名,品德、性格、名誉。
佩芝说：“我们向国会提出，～一分钱都要经过联邦拨款程序，不应该让委员会主席享受特殊待遇，拨专款给自己的朋友或把专款用在无用的地方。,每_1_04_01,每,代,指示代词，指全体中的任何一个或一组。
拘守绳～。参看966页〖墨斗〗。,墨_1_10_05,墨,名,木工打直线用的墨线，比喻准则。
在一排排的校舍中～现出图书馆的高楼,凸_1_01_01,凸,形,高出周围。
人家拒绝了，他还一再去纠缠，真不～趣。,知_1_05_01,知,动,知晓。
上半场二比一，北京足球队领～。,先_1_07_01,先,名,时间或次序在前的。
」关于波兰局势的标题为：「警告任何人都不要～火」，副题为「波领导人指出选举是和解的伟大尝试。,玩_1_03_01,玩,动,嬉戏。
1911年8月，假装精神错乱三年多后，卡莫锯断了窗口的防盗网，爬下自制的绳～，从第比利斯一所监狱的精神病房逃脱。,索_1_02_01,索,名,大绳索或大链索。
戎～倥偬(形容军务繁忙)。,马_1_03_01,马,名,哺乳动物，头小，面部长，耳壳直立，颈部有鬣，四肢强健，每肢各有一蹄，善跑，尾生有长毛。
这件事儿总算有了一个～结。,归_1_08_03,归,动,朝向或集中于一处。
飞机飞上天空，～间即逝。,瞬_1_01_01,瞬,名,眼珠儿一动；一眨眼。
他不敢～及问题的要害。,触_1_02_02,触,动,触动；感动。
超额完成车辆保～任务。,修_1_09_02,修,动,整修。
这家商店已搬～到东街去了。,移_1_03_01,移,动,移动。
由于期间，电器线路的老化、水管破损导致墙体返～等诸多因素，瞭望塔自1997年后不再使用。,潮_1_03_03,潮,形,湿润。
别～看这些草药，治病还真管用。,小_1_09_01,小,形,在体积、面积、数量、力量、强度等方面不及一般的或不及比较的对象。
院子扫完了，～手儿也把屋子扫一扫。,顺_1_09_04,顺,副,顺势；顺带。
」是指超越第三级尺度的电影，并非～式官方评级，这些电影根据香港《淫亵及不雅物品管制条例》，禁止在香港公开播映及发售，但不限制藏有或在朋友间传播；但若内容涉及儿童色情，即使藏有亦违法。,正_1_19_09,正,形,主要的。
截至2016年末，全省有～运汽车26.69万辆，其中大型客车6924辆，载货汽车25.03万辆；水上运输船舶1940艘。,营_1_03_02,营,动,经理；管理。
亲戚故～。,旧_1_05_04,旧,名,老友。
由一个庞大的官僚系统自上至下按领袖原则来管理的政府，提倡～族主义和反犹太主义作为德国的民族社会主义运动意识思想，重集体尚权威武力。,种_2_07_04,种,名,生物繁殖的物质。
当一名医生是我的理～。,想_1_04_03,想,动,打算；计划。
后山较为荒僻，游人很少～足。,涉_1_03_02,涉,动,经过；历经。
550年，梁简文帝以陈霸先为威明将军领交州刺史，前去征～赵光复。,讨_1_05_01,讨,动,讨伐。
古巴政府承诺不对这些被遣返者进行惩～。,处_2_06_05,处,动,惩罚。
事件的经过，他谈得非常具～。,体_1_07_02,体,名,物体。
这位老人，看上去有七十～外了，可是精神还很健旺,开_2_18_03,开,动,合拢的东西展开分离。
修建这条水渠需用很多人～。,工_1_10_02,工,名,劳动。
这部影片将在月底～映。,首_1_06_02,首,形,第一；最高。
鞋～儿。,面_1_10_05,面,名,东西露在外面的那一层或纺织品的正面。
～演一个多月,连_1_05_02,连,副,接续。
～着头。,光_1_12_10,光,动,裸露。
如果允许先自首的免罪，我～来告发。,就_2_08_01,就,副,表示短暂的时间内。
～间车(某条交通线上只行驶于某一地段的车)。,区_1_03_02,区,名,地带。
欢呼着的人群向广场蜂～而来。,拥_1_06_03,拥,动,人群挤着前行。
一面～讲，一面记笔记。,听_1_04_01,听,动,用耳朵感知声音。
你刚才说的话我没听清楚，你从起～儿再说一遍。,头_2_14_04,头,名,起点或终点。
孙中山为广府人，出～于清广东省广州府香山县翠亨村，祖籍广东省东莞。,生_1_10_01,生,动,出生；生育。
眼～。,泡_1_02_01,泡,名,鼓起而蓬松的东西。
《纽约时报》评论家奥维尔·普莱斯考特称“在我读过的美国黑人文学中，拉尔夫·艾里森的第一部小说《看不见的人》～我的印象最深，它表现出作家才华横溢的一面。,给_2_07_01,给,动,使对方得到某些东西或某种遭遇。
比赛中队员要服从裁判的判～。,决_1_04_01,决,动,定夺。
到社会上～打～打有好处。,摔_1_05_05,摔,动,摔打。
站了一天了，两腿发～。,酸_1_04_02,酸,形,像醋的气味或味道。
防汛抗涝是～前第一位的任务。,眼_1_06_01,眼,名,人或动物的视觉器官。通称眼睛。
建武八年（32年）春，来歙～袭攻下天水郡略阳。,奇_2_04_02,奇,形,出人意料的；令人难测的。
他一时不能够控制自己，说了几句过火的话，～犯了叔父。,冲_1_05_03,冲,动,撞击对方。
因病休学，功课都～疏了。,荒_1_09_05,荒,动,荒疏。
你不拿走，～你不要啦？,那_2_01_01,那,连,跟“那么”？相同。
我～本就不赞成这种做法。,根_1_11_05,根,副,完全地；彻底。
～据气象台的预报，明天要下雨,根_1_11_06,根,名,基础、根本。
旅客们都走了，站台上十分～冷。,清_1_09_02,清,形,静。
服装主要由当地农畜产品如皮～、羊毛、亚麻、大麻纤维、丝绸制成。,革_1_02_01,革,名,去了毛并且经过处理的兽皮。
你真～耐，一个人干了两个人的活儿。,能_2_04_01,能,名,才能。
他嘴～，学谁像谁。,巧_1_05_02,巧,形,灵巧。
他是我中学时代的知～。,交_1_10_06,交,名,友情。
他目不转睛地～视着窗外。,注_1_04_02,注,动,聚焦。
负责生产「煎～盐」，而大日本盐业株式会社则负责食盐输往日本的业务。,熬_1_04_02,熬,动,久煮以提取有效成分或去除水分、杂质。
有了成绩，要防止滋～骄傲自满的情绪。,长_3_03_01,长,动,生。
这幅山水画他～价三千元,出_1_13_04,出,动,取。
他对养蜂养蚕都很内～。,行_2_05_03,行,名,行业。
客厅正中间有一套沙发，墙上悬挂孙中山就任中华民国临时大总统和～难一周年纪念等照片，以及友人赠送的名家书画等。,蒙_4_04_02,蒙,动,受到。
对于重点科研项目，要组织有关人员协作攻～。,关_1_13_09,关,名,比喻重要的转折点或不容易度过的一段时间。
以～宴招待贵宾显得更加亲切。,家_1_12_01,家,名,家庭；人家。
我是下班打这儿过，顺～来看看你们。,便_1_05_01,便,副,方便。
这件毛线衣再打几针该～口了吧？,收_1_08_08,收,动,结束；停止。
他的每篇作品都带有鲜明的时代印～。,记_1_07_04,记,名,标志；符号。
王小波在白～文叙述方面有很深的造诣，写作小说的同时他也创作过一些杂文与随笔文章。,话_1_02_01,话,名,说出来的能够表达思想的声音，或都把这种声音记录下来的文字。
他从不～足于已有的成绩。,满_1_07_06,满,动,满意、满足。
大家都急得什么似的，可他一点儿也不～慌。,着_5_05_02,着,动,受到。
他的演技已经达到出神入化的境～。,界_1_05_02,界,名,范围。
这样美好的生活，哪～是过去能想到的？(=不是…),里_1_02_02,里,名,方位词，附在“这、那、哪”等字后边表示地点。
这样做，可以省～不少时间。,却_1_05_04,却,动,去掉。
他的著作～留下来的不多。,存_1_09_02,存,动,储藏。
临～开会，我才准备好。,到_1_05_01,到,动,达到。
 - 莫雷实验」（The Michelson–Morley Experiment），就是1887年在这里进行的，而迈克尔～也成为第一个赢得诺贝尔科学奖的美国人。,逊_1_03_03,逊,动,差劲；不如；不够。
大多数媒体都属于商业化的私有媒体公司，他们依靠广告、订阅以及出售版权～利。,盈_1_03_02,盈,动,多余。
动人的话语镂～在她的心中。,刻_1_07_01,刻,动,用刀子在竹、木、玉、石、金属等物品上雕成花纹、文字。
工作很忙，他一直～不出身来。,抽_1_04_01,抽,动,取出夹在中间的东西。
专款专用，不得任意～挪。,腾_1_05_03,腾,动,使空。
铟是化学元素，化学符号是In，原子序数是49，是～软的银灰色金属，带有光泽。,柔_1_04_01,柔,形,软。
等宣判确定没事后，他会让我死的很～看。,难_2_03_03,难,副,不好。
搞实验，要持之以恒，不能只有五分钟的～度。,热_1_10_05,热,副,情感深厚浓烈。
这件事我虽然没法帮忙，但可以设法替你～托一个人。,转_3_03_02,转,动,把一方的物品、信件、意见等传到另一方。
对这个问题我不想多饶～。,舌_1_03_01,舌,名,舌头。
～烛夫妻(旧时指正式结婚的夫妻)。,花_1_18_05,花,名,图案。
人家拒绝了，他还一再去纠缠，真不知～。,趣_1_04_01,趣,名,乐趣；兴致。
